student_id,semester,course_code,course_name,subject_area,credits,instructor,grade_letter,numeric_grade,prior_gpa,study_hours,attendance_rate,gender,age,year_of_study,scholarship,extracurricular,internship,homework_avg,final_exam
3869,2022Spring,CS209,Machine Learning,AI,3,Jackson,B+,88.88,3.28,8.9,100.0,Other,18,Freshman,0,1,0,85.76,81.97
4358,2020Spring,CS238,Elective 18,Data Science,3,Miller,C+,79.21,2.79,23.7,96.4,F,20,Sophomore,0,3,0,84.63,79.83
192,2023Fall,CS227,Elective 7,AI,3,Smith,C+,78.77,3.86,7.1,66.4,M,18,Freshman,1,2,1,,78.05
342,2022Spring,CS233,Elective 13,Theory,3,Smith,A-,91.02,3.97,9.6,90.5,M,20,Sophomore,1,0,0,95.09,
276,2023Fall,CS214,Big Data,Data Science,3,Taylor,B,84.99,2.89,26.0,65.9,F,18,Freshman,0,3,1,84.91,81.95
5321,2023Spring,CS204,Operating Systems,Systems,3,Rodriguez,B-,81.59,3.6,5.1,94.2,M,21,Sophomore,0,2,0,71.88,87.54
5186,2022Spring,CS237,Elective 17,Programming,4,Wilson,A-,90.08,2.56,20.0,85.8,F,25,Senior,0,5,0,95.43,84.0
5724,2021Spring,CS229,Elective 9,AI,4,Smith,C+,78.99,2.95,0.0,,M,23,Junior,0,2,0,70.75,79.42
3991,2023Spring,CS223,Elective 3,Data Science,3,Lopez,C,74.19,3.49,8.6,83.9,M,20,Sophomore,0,1,0,69.87,
5090,2020Fall,CS201,Algorithms,Algorithms,4,Williams,C-,70.78,3.59,10.0,47.6,F,21,Sophomore,0,3,0,69.27,65.74
2822,2021Spring,CS235,Elective 15,Systems,3,Wilson,B+,89.8,3.65,,92.9,F,18,Freshman,0,2,0,93.27,88.16
2258,2021Fall,CS211,Cybersecurity,Networks,3,Lee,C,75.17,3.52,,76.9,M,22,Junior,0,1,0,77.25,76.15
2656,2020Fall,CS213,Data Mining,Data Science,4,Brown,B-,81.98,3.29,13.5,41.8,F,19,Freshman,0,1,1,77.99,82.7
3675,2023Spring,CS226,Elective 6,Algorithms,3,Jones,B+,89.36,3.69,8.9,100.0,Other,18,Freshman,1,3,0,88.61,91.68
3905,2020Fall,CS215,Computer Graphics,Programming,3,Jackson,B+,89.87,3.56,27.2,81.0,Other,22,Junior,0,2,0,92.29,
3831,2020Fall,CS216,Human-Computer Interaction,Software Engineering,3,Davis,B-,80.8,2.76,6.9,79.1,Other,18,Freshman,0,4,0,80.49,82.99
3688,2020Spring,CS209,Machine Learning,AI,3,Hernandez,B,83.75,2.23,18.2,80.4,M,19,Freshman,0,2,0,78.97,
152,2022Fall,CS202,Discrete Math,Theory,3,Davis,D,68.89,2.73,19.5,100.0,M,22,Junior,0,0,0,68.77,73.48
4613,2021Spring,CS234,Elective 14,Systems,4,Martinez,B-,80.7,2.96,4.6,61.1,F,20,Sophomore,0,1,0,80.05,79.91
4547,2021Spring,CS222,Elective 2,AI,3,Jackson,B+,88.11,2.78,16.1,80.2,M,22,Junior,0,3,0,93.37,97.23
4771,2020Spring,CS101,Intro to Programming,Programming,3,Williams,F,56.45,2.35,15.4,64.8,Other,22,Junior,0,2,0,55.19,57.18
5441,2021Spring,CS215,Computer Graphics,Programming,4,Lopez,B,85.32,2.31,,72.0,F,18,Freshman,0,1,0,,
203,2023Spring,CS224,Elective 4,Networks,3,Smith,C-,72.32,3.16,10.0,76.2,Other,18,Freshman,0,0,0,,62.16
4805,2023Spring,CS205,Database Systems,Databases,3,Moore,C,76.72,3.64,26.0,83.8,Other,19,Freshman,0,3,0,72.5,63.89
5761,2023Fall,CS210,AI,AI,3,Brown,B,86.13,2.26,26.1,89.5,M,19,Freshman,0,2,0,86.64,83.92
4198,2020Fall,CS237,Elective 17,Programming,3,Jackson,C,75.18,3.91,9.1,83.9,F,18,Freshman,0,0,1,76.25,85.21
1058,2020Fall,CS203,Computer Organization,Systems,3,Lee,B,84.91,3.4,6.1,66.6,M,23,Junior,0,1,0,84.1,78.04
4733,2021Fall,CS222,Elective 2,AI,3,Davis,D,68.29,2.95,8.0,86.0,F,18,Freshman,0,1,0,67.36,
1399,2022Spring,CS230,Elective 10,Systems,3,Jones,B+,89.74,3.82,30.8,88.6,F,20,Sophomore,0,2,0,89.93,80.82
3249,2023Spring,CS220,Cryptography,Theory,3,Lee,C,75.04,3.27,18.7,83.2,Other,21,Sophomore,0,0,0,76.13,88.0
403,2021Fall,CS233,Elective 13,Theory,4,Lee,C,76.45,3.52,,71.3,F,18,Freshman,0,4,1,78.17,70.77
3618,2021Fall,CS222,Elective 2,AI,3,Wilson,B,85.96,2.87,24.0,93.9,M,23,Junior,0,2,0,,90.81
5863,2020Spring,CS217,Compiler Design,Systems,3,Hernandez,B,86.91,2.74,4.9,68.9,Other,24,Senior,0,5,0,86.94,91.08
411,2023Fall,CS237,Elective 17,Programming,3,Martinez,D,67.25,3.41,,71.8,Other,21,Sophomore,0,1,1,74.81,
2110,2021Spring,CS227,Elective 7,AI,3,Jackson,B,84.87,3.06,13.3,79.5,F,22,Junior,0,1,1,87.68,82.74
979,2022Spring,CS208,Web Development,Programming,3,Jones,C+,77.41,3.52,19.2,71.1,F,22,Junior,0,4,1,76.28,83.77
2964,2023Spring,CS211,Cybersecurity,Networks,3,Anderson,C,75.4,2.69,8.7,86.1,F,18,Freshman,0,2,0,63.12,78.51
5587,2021Fall,CS205,Database Systems,Databases,3,Lopez,B-,81.36,3.06,19.2,91.6,Other,19,Freshman,0,4,0,90.23,83.93
597,2022Fall,CS101,Intro to Programming,Programming,3,Anderson,B+,87.16,2.87,28.1,79.2,M,19,Freshman,0,2,0,83.15,76.91
5359,2021Fall,CS238,Elective 18,Data Science,3,Taylor,C,76.87,2.93,20.7,100.0,M,18,Freshman,0,1,1,78.56,82.43
2876,2021Spring,CS220,Cryptography,Theory,3,Anderson,B-,80.27,3.31,21.4,90.5,Other,19,Freshman,0,1,0,86.11,81.8
3053,2020Fall,CS229,Elective 9,AI,4,Lee,B,85.58,2.39,16.2,100.0,Other,18,Freshman,0,5,0,90.7,100.0
3780,2022Spring,CS214,Big Data,Data Science,4,Martin,C,74.93,3.2,23.9,79.9,M,18,Freshman,0,2,0,68.05,
3983,2023Fall,CS201,Algorithms,Algorithms,3,Martin,C,75.04,2.07,,97.3,F,18,Freshman,0,0,0,68.41,83.23
4599,2022Fall,CS221,Elective 1,Algorithms,4,Martinez,C+,77.64,3.1,,81.2,M,20,Sophomore,0,2,0,80.07,73.07
5150,2022Spring,CS202,Discrete Math,Theory,3,Rodriguez,C+,78.74,3.94,11.7,90.0,F,20,Sophomore,1,0,0,,71.78
4842,2020Fall,CS210,AI,AI,3,Garcia,B+,88.67,3.92,13.4,70.9,F,23,Junior,0,1,0,93.92,85.95
5151,2023Fall,CS208,Web Development,Programming,3,Brown,C,73.86,4.0,3.9,85.2,M,19,Freshman,0,2,0,77.46,73.53
1904,2023Fall,CS235,Elective 15,Systems,3,Martinez,B+,89.08,1.75,24.0,88.3,Other,18,Freshman,0,2,0,77.53,97.02
378,2023Fall,CS235,Elective 15,Systems,4,Lopez,C+,77.81,3.58,18.7,90.2,M,18,Freshman,0,1,0,75.89,86.4
4336,2020Fall,CS206,Networks,Networks,3,Lee,D,69.0,3.12,26.5,100.0,Other,24,Senior,0,2,0,69.09,61.62
3795,2022Fall,CS232,Elective 12,Systems,3,Williams,B,85.38,2.72,9.2,82.2,Other,18,Freshman,0,4,0,77.38,95.05
3740,2023Spring,CS233,Elective 13,Theory,4,Lee,A-,92.4,3.39,15.1,93.2,M,18,Freshman,0,2,0,93.62,91.19
3362,2023Spring,CS230,Elective 10,Systems,4,Garcia,B,85.85,3.69,11.5,100.0,M,18,Freshman,0,2,0,81.12,86.1
44,2020Spring,CS237,Elective 17,Programming,4,Hernandez,A,95.08,2.74,17.1,89.8,Other,18,Freshman,0,4,0,88.96,100.0
4371,2023Fall,CS213,Data Mining,Data Science,3,Johnson,C+,79.89,3.21,12.6,100.0,F,20,Sophomore,0,1,0,71.37,79.56
549,2021Fall,CS218,Parallel Computing,Systems,3,Rodriguez,B-,82.25,3.77,7.2,,M,23,Junior,0,0,0,80.65,62.65
5827,2021Spring,CS215,Computer Graphics,Programming,3,Johnson,C-,72.46,2.64,18.9,72.0,Other,24,Senior,0,3,0,72.26,
4110,2022Spring,CS212,Cloud Computing,Systems,3,Moore,B+,88.76,2.98,5.1,61.5,M,18,Freshman,0,0,0,89.28,90.42
2522,2020Spring,CS236,Elective 16,Algorithms,3,Miller,B,83.51,2.66,18.9,100.0,M,19,Freshman,0,3,0,83.29,79.82
4822,2022Fall,CS238,Elective 18,Data Science,3,Thomas,C,75.51,2.56,21.6,96.4,Other,22,Junior,0,2,0,68.69,73.49
1040,2021Fall,CS211,Cybersecurity,Networks,3,Moore,B+,89.99,3.06,19.8,85.0,F,22,Junior,0,2,0,86.34,
2950,2021Spring,CS238,Elective 18,Data Science,3,Rodriguez,B,85.08,3.25,9.9,69.8,M,23,Junior,0,6,0,84.85,90.93
887,2022Spring,CS227,Elective 7,AI,4,Hernandez,B,84.17,3.34,11.3,100.0,F,19,Freshman,0,2,0,81.86,80.03
3295,2020Fall,CS235,Elective 15,Systems,3,Wilson,C+,78.34,3.67,1.2,80.1,Other,20,Sophomore,0,1,1,77.02,96.02
827,2020Spring,CS209,Machine Learning,AI,3,Johnson,A,94.46,3.51,0.0,95.2,Other,18,Freshman,0,1,0,96.24,96.81
1045,2021Fall,CS212,Cloud Computing,Systems,4,Brown,B,83.75,3.49,21.2,99.8,F,18,Freshman,0,2,0,85.63,82.8
3140,2022Fall,CS203,Computer Organization,Systems,3,Garcia,A-,92.81,2.77,7.1,65.3,Other,21,Sophomore,0,3,0,90.11,96.41
2723,2020Spring,CS218,Parallel Computing,Systems,3,Martin,B+,87.52,3.18,,100.0,F,18,Freshman,0,2,0,89.29,84.25
1670,2022Fall,CS201,Algorithms,Algorithms,3,Martinez,C+,79.22,3.53,21.5,75.6,M,18,Freshman,0,0,0,69.45,75.02
2726,2020Spring,CS220,Cryptography,Theory,3,Martin,A,97.28,3.43,20.2,100.0,Other,21,Sophomore,0,2,0,100.0,
5698,2022Fall,CS230,Elective 10,Systems,3,Wilson,C+,77.86,3.05,20.0,94.4,M,18,Freshman,0,5,0,68.69,73.61
5218,2020Spring,CS203,Computer Organization,Systems,3,Wilson,B,86.03,2.85,12.3,76.4,M,21,Sophomore,0,3,0,77.9,74.89
376,2023Spring,CS210,AI,AI,3,Wilson,C-,72.76,3.37,16.2,80.3,M,21,Sophomore,0,1,1,76.81,64.35
5077,2021Fall,CS225,Elective 5,Theory,4,Rodriguez,A-,92.12,2.23,0.0,96.6,M,23,Junior,0,1,0,92.16,100.0
5910,2022Spring,CS221,Elective 1,Algorithms,3,Thomas,C+,78.79,3.25,2.5,100.0,Other,19,Freshman,0,1,0,77.19,
2880,2020Spring,CS209,Machine Learning,AI,3,Rodriguez,B,83.84,2.37,30.2,85.5,Other,19,Freshman,0,3,0,76.33,91.44
4812,2021Spring,CS233,Elective 13,Theory,3,Wilson,A,93.63,3.36,13.1,84.0,Other,21,Sophomore,0,1,0,,88.9
2394,2020Fall,CS229,Elective 9,AI,4,Miller,A,96.84,3.85,20.8,94.2,M,20,Sophomore,0,1,1,100.0,100.0
3464,2022Fall,CS224,Elective 4,Networks,4,Thomas,B,84.15,2.49,8.3,80.7,Other,24,Senior,0,2,0,82.53,100.0
3414,2023Spring,CS237,Elective 17,Programming,3,Brown,B+,87.67,2.44,11.2,100.0,F,21,Sophomore,0,1,0,,90.08
3036,2022Fall,CS102,Data Structures,Programming,3,Jones,A,98.73,3.5,4.9,94.4,M,19,Freshman,0,2,0,100.0,100.0
1189,2023Fall,CS219,Theory of Computation,Theory,3,Williams,C+,77.05,3.48,11.1,88.6,Other,18,Freshman,1,2,0,,73.58
4598,2021Fall,CS232,Elective 12,Systems,4,Jones,B-,82.11,3.28,7.2,100.0,Other,21,Sophomore,0,0,0,75.99,69.84
1033,2023Spring,CS201,Algorithms,Algorithms,3,Hernandez,A-,92.62,3.86,21.6,74.6,F,21,Sophomore,1,1,0,90.82,85.34
1134,2021Spring,CS101,Intro to Programming,Programming,3,Miller,C+,77.87,3.91,4.9,100.0,F,23,Junior,0,1,0,,73.49
2943,2020Fall,CS226,Elective 6,Algorithms,4,Smith,B-,82.21,2.27,26.1,64.2,Other,18,Freshman,0,1,0,73.22,
533,2021Fall,CS234,Elective 14,Systems,4,Smith,B+,89.2,3.74,19.0,99.7,M,21,Sophomore,0,3,0,91.41,95.63
3022,2021Spring,CS231,Elective 11,Programming,3,Rodriguez,A-,90.62,2.44,6.2,75.6,Other,23,Junior,0,2,0,90.06,78.15
5025,2021Fall,CS207,Software Engineering,Software Engineering,4,Williams,B-,82.43,3.76,25.6,77.5,M,21,Sophomore,0,1,0,,76.94
3462,2022Fall,CS217,Compiler Design,Systems,3,Johnson,B+,87.79,2.82,13.8,76.1,M,21,Sophomore,0,2,0,87.81,82.48
506,2021Fall,CS211,Cybersecurity,Networks,3,Brown,C+,79.87,2.32,15.9,75.0,Other,22,Junior,0,5,0,80.29,67.84
3565,2020Fall,CS224,Elective 4,Networks,3,Williams,C+,77.89,3.02,20.2,90.4,M,19,Freshman,0,3,0,,84.94
2115,2023Fall,CS202,Discrete Math,Theory,3,Davis,C,75.32,3.69,18.5,84.4,M,18,Freshman,0,1,1,78.28,76.88
2867,2020Fall,CS215,Computer Graphics,Programming,3,Davis,B,84.48,3.32,23.5,87.9,Other,18,Freshman,0,1,0,87.58,84.62
4784,2021Fall,CS220,Cryptography,Theory,3,Martinez,B+,88.54,2.9,22.0,90.9,M,19,Freshman,0,0,0,94.33,86.17
1414,2021Fall,CS204,Operating Systems,Systems,3,Jones,B,84.03,3.77,18.2,82.6,Other,21,Sophomore,0,1,0,88.19,82.26
4270,2020Spring,CS204,Operating Systems,Systems,3,Martinez,B-,82.44,2.88,2.7,82.2,F,21,Sophomore,0,0,0,88.33,85.7
4188,2021Spring,CS211,Cybersecurity,Networks,4,Brown,C,73.97,2.5,8.8,60.3,F,22,Junior,0,1,0,73.69,78.48
1685,2020Fall,CS226,Elective 6,Algorithms,4,Williams,D,64.75,2.63,,100.0,Other,18,Freshman,0,4,0,60.75,68.24
3862,2020Spring,CS217,Compiler Design,Systems,4,Garcia,C+,77.51,3.71,26.6,,F,21,Sophomore,1,2,0,71.9,76.28
1957,2022Fall,CS201,Algorithms,Algorithms,3,Smith,D,67.73,4.0,24.9,83.1,Other,18,Freshman,1,5,0,,72.18
1677,2023Spring,CS218,Parallel Computing,Systems,4,Lee,C-,70.59,3.11,3.3,79.8,F,19,Freshman,0,3,0,70.99,65.57
4153,2023Spring,CS220,Cryptography,Theory,3,Thomas,C+,79.8,2.37,11.6,99.1,F,19,Freshman,0,0,0,74.37,74.94
3111,2021Spring,CS215,Computer Graphics,Programming,3,Lopez,B-,82.15,3.55,4.0,65.1,M,18,Freshman,0,1,0,92.07,79.95
3428,2020Spring,CS215,Computer Graphics,Programming,3,Rodriguez,C,75.1,3.71,14.0,82.8,Other,18,Freshman,0,3,0,77.1,69.81
649,2021Fall,CS228,Elective 8,Systems,4,Martinez,A-,90.3,2.93,13.7,96.4,Other,19,Freshman,0,2,0,89.09,90.96
3661,2020Spring,CS222,Elective 2,AI,4,Jones,B,84.63,3.36,13.8,72.4,F,18,Freshman,1,0,0,90.27,85.51
2213,2021Fall,CS208,Web Development,Programming,3,Brown,D,68.97,3.49,5.7,69.9,M,22,Junior,0,1,0,78.07,66.78
104,2022Spring,CS225,Elective 5,Theory,3,Taylor,A,95.56,3.94,19.8,57.1,Other,24,Senior,1,2,1,96.33,99.95
1588,2023Spring,CS220,Cryptography,Theory,3,Moore,C,73.32,1.87,22.2,83.4,Other,18,Freshman,0,2,0,65.43,76.66
715,2022Spring,CS208,Web Development,Programming,3,Anderson,B,86.4,2.07,19.6,68.7,Other,18,Freshman,0,1,0,83.72,84.55
3026,2021Fall,CS101,Intro to Programming,Programming,4,Brown,B,85.73,3.68,101.4,93.4,M,18,Freshman,0,0,1,80.73,95.78
5600,2022Spring,CS237,Elective 17,Programming,3,Moore,C-,70.13,3.25,22.2,70.5,M,19,Freshman,0,1,0,75.46,68.51
745,2023Spring,CS102,Data Structures,Programming,4,Moore,C+,79.15,3.62,34.2,47.6,M,22,Junior,0,1,0,72.8,81.25
5107,2023Fall,CS214,Big Data,Data Science,3,Rodriguez,C+,79.99,3.29,17.6,100.0,Other,20,Sophomore,1,1,1,72.33,79.78
4990,2022Fall,CS204,Operating Systems,Systems,4,Brown,B,86.06,3.52,19.7,54.4,M,18,Freshman,0,2,1,,93.47
2923,2020Fall,CS236,Elective 16,Algorithms,3,Rodriguez,A,94.66,1.87,10.7,96.9,F,19,Freshman,0,1,0,88.83,100.0
2882,2021Fall,CS208,Web Development,Programming,3,Martin,A-,90.42,3.74,,84.5,F,18,Freshman,0,1,0,87.91,100.0
2440,2023Fall,CS232,Elective 12,Systems,3,Lee,A-,92.66,3.16,9.9,74.9,M,18,Freshman,0,4,1,90.47,99.19
4566,2020Spring,CS207,Software Engineering,Software Engineering,3,Anderson,C,76.73,3.28,8.2,98.0,F,18,Freshman,0,4,0,68.43,79.49
3695,2020Fall,CS215,Computer Graphics,Programming,3,Moore,B,84.8,4.0,25.4,86.8,M,23,Junior,1,1,0,81.6,
5660,2023Fall,CS235,Elective 15,Systems,3,Lee,B+,89.49,2.61,20.4,92.5,F,20,Sophomore,0,0,0,94.71,92.65
5393,2020Fall,CS232,Elective 12,Systems,3,Martin,B-,82.16,3.49,18.6,98.5,F,24,Senior,0,0,0,81.61,86.06
4923,2020Fall,CS211,Cybersecurity,Networks,3,Moore,C+,79.86,2.99,21.1,79.9,Other,18,Freshman,0,0,0,85.82,89.22
3556,2023Fall,CS215,Computer Graphics,Programming,4,Rodriguez,C-,71.21,2.39,15.4,99.5,M,19,Freshman,0,5,0,71.31,71.99
919,2022Spring,CS237,Elective 17,Programming,4,Garcia,C+,78.0,3.55,36.2,94.4,M,19,Freshman,1,3,0,82.03,69.4
3271,2020Fall,CS102,Data Structures,Programming,3,Williams,A-,92.43,2.29,19.2,96.1,M,24,Senior,0,2,0,89.77,100.0
2733,2021Spring,CS102,Data Structures,Programming,3,Rodriguez,B,86.63,2.42,21.9,88.7,Other,18,Freshman,0,4,0,87.88,92.01
3018,2021Fall,CS226,Elective 6,Algorithms,3,Jackson,C+,78.87,2.9,13.2,66.2,Other,20,Sophomore,0,1,0,80.31,82.47
4782,2021Fall,CS212,Cloud Computing,Systems,3,Smith,B-,82.63,2.77,16.3,91.6,M,19,Freshman,0,2,0,80.59,90.06
5242,2021Spring,CS204,Operating Systems,Systems,4,Garcia,B,84.53,3.92,24.0,45.4,Other,19,Freshman,1,0,0,89.52,79.35
1748,2023Fall,CS216,Human-Computer Interaction,Software Engineering,3,Thomas,C,75.97,3.65,9.9,100.0,Other,22,Junior,0,3,0,71.77,83.53
1640,2023Spring,CS207,Software Engineering,Software Engineering,4,Thomas,D,61.97,3.19,8.1,69.7,F,22,Junior,0,3,0,59.02,54.62
3446,2020Spring,CS223,Elective 3,Data Science,4,Davis,D,68.33,1.91,,94.0,Other,22,Junior,0,7,0,82.15,61.42
5946,2022Fall,CS203,Computer Organization,Systems,3,Lee,B,86.83,3.45,15.0,,Other,18,Freshman,0,2,0,79.38,
2589,2023Fall,CS208,Web Development,Programming,4,Lopez,B,86.93,3.42,7.6,90.1,F,18,Freshman,0,1,1,90.34,95.16
5426,2023Fall,CS219,Theory of Computation,Theory,3,Jones,A-,92.06,3.3,8.9,,M,20,Sophomore,0,1,0,94.97,62.34
1533,2023Fall,CS231,Elective 11,Programming,3,Anderson,A,99.89,3.5,19.3,100.0,Other,18,Freshman,0,2,0,100.0,96.41
196,2021Spring,CS234,Elective 14,Systems,3,Moore,A-,91.99,1.89,13.3,98.1,Other,18,Freshman,0,1,0,86.53,92.94
3244,2022Spring,CS219,Theory of Computation,Theory,3,Jackson,C+,77.05,3.78,17.7,89.9,F,18,Freshman,0,3,0,76.5,75.67
5449,2021Fall,CS210,AI,AI,3,Hernandez,D,68.22,3.58,8.1,,Other,18,Freshman,0,3,0,58.75,75.14
3353,2022Fall,CS225,Elective 5,Theory,3,Garcia,B+,88.47,3.7,26.8,78.9,Other,19,Freshman,0,5,0,86.04,96.47
1085,2023Fall,CS211,Cybersecurity,Networks,4,Lopez,A-,90.73,3.1,12.4,84.9,M,19,Freshman,0,2,0,73.26,80.45
3934,2023Fall,CS232,Elective 12,Systems,3,Williams,C-,71.7,3.14,10.0,96.4,M,20,Sophomore,0,0,0,77.23,59.94
845,2020Fall,CS102,Data Structures,Programming,4,Brown,A-,90.79,2.86,0.8,86.8,Other,20,Sophomore,0,3,0,84.25,84.78
2267,2023Spring,CS238,Elective 18,Data Science,3,Lee,D,65.02,3.46,14.9,85.1,F,20,Sophomore,0,0,0,71.54,65.88
4996,2023Spring,CS215,Computer Graphics,Programming,3,Brown,B-,81.7,3.22,11.3,57.6,Other,21,Sophomore,0,0,0,82.65,
5145,2021Spring,CS216,Human-Computer Interaction,Software Engineering,3,Miller,C+,77.16,2.64,0.0,62.4,F,19,Freshman,0,2,0,70.16,
5108,2023Fall,CS210,AI,AI,4,Anderson,C,74.18,-1.0,19.2,93.9,Other,21,Sophomore,0,2,0,72.07,63.93
1980,2022Spring,CS202,Discrete Math,Theory,3,Martin,B+,88.08,3.6,8.0,90.5,Other,20,Sophomore,0,0,0,88.8,92.87
5786,2021Spring,CS210,AI,AI,3,Martinez,B-,81.54,3.73,5.8,98.2,Other,18,Freshman,1,3,0,81.54,91.87
2742,2021Fall,CS207,Software Engineering,Software Engineering,3,Johnson,C,76.57,2.68,5.5,99.0,Other,19,Freshman,0,5,1,74.31,74.25
3942,2023Fall,CS206,Networks,Networks,3,Moore,A-,91.55,3.62,22.8,100.0,Other,18,Freshman,0,9,0,89.86,91.52
1997,2023Fall,CS206,Networks,Networks,4,Thomas,C,75.04,3.18,0.0,70.5,F,18,Freshman,0,2,0,77.72,85.37
1287,2023Spring,CS211,Cybersecurity,Networks,3,Rodriguez,B-,81.65,2.26,20.8,78.2,Other,23,Junior,0,4,0,86.55,77.97
3841,2022Fall,CS222,Elective 2,AI,3,Jackson,C+,79.95,2.81,19.6,73.1,M,19,Freshman,0,1,0,76.13,77.9
2969,2022Spring,CS205,Database Systems,Databases,3,Brown,C+,79.3,3.51,6.7,83.4,F,18,Freshman,0,2,0,75.77,69.54
615,2022Spring,CS229,Elective 9,AI,4,Davis,B+,89.07,2.93,,75.6,Other,19,Freshman,0,0,0,95.03,89.42
2874,2023Spring,CS218,Parallel Computing,Systems,3,Johnson,D,68.65,3.7,,85.5,Other,23,Junior,0,0,1,71.99,76.74
3371,2021Fall,CS214,Big Data,Data Science,3,Garcia,B+,87.4,3.64,6.1,57.4,F,19,Freshman,0,1,0,,90.3
2985,2022Spring,CS208,Web Development,Programming,4,Garcia,B+,87.41,2.84,14.3,90.9,F,19,Freshman,0,4,0,84.81,95.65
5337,2021Spring,CS233,Elective 13,Theory,4,Taylor,C,74.07,2.86,19.4,95.2,M,18,Freshman,0,1,0,76.15,65.33
5139,2020Fall,CS234,Elective 14,Systems,3,Lee,C,73.1,2.17,8.7,100.0,F,20,Sophomore,0,4,0,76.13,69.02
5932,2023Spring,CS101,Intro to Programming,Programming,3,Rodriguez,B+,89.73,3.57,,100.0,F,20,Sophomore,0,1,0,86.16,85.74
3213,2020Spring,CS210,AI,AI,4,Davis,C,74.74,3.54,110.5,84.4,F,18,Freshman,1,2,0,72.62,69.91
4574,2021Fall,CS238,Elective 18,Data Science,4,Davis,C,75.14,1.88,2.5,73.5,Other,18,Freshman,0,1,0,73.65,74.62
558,2021Spring,CS226,Elective 6,Algorithms,3,Hernandez,A-,91.19,2.69,11.3,,Other,19,Freshman,0,1,0,100.0,83.93
4470,2022Spring,CS229,Elective 9,AI,3,Williams,A,98.34,2.41,4.6,92.8,Other,21,Sophomore,0,2,0,100.0,88.76
5887,2023Spring,CS208,Web Development,Programming,4,Williams,C-,72.6,3.21,21.0,84.2,F,23,Junior,0,2,0,79.69,69.52
332,2021Fall,CS205,Database Systems,Databases,3,Lee,C,73.59,3.43,108.4,70.8,Other,21,Sophomore,0,5,0,73.65,80.14
1594,2023Spring,CS210,AI,AI,4,Johnson,B-,81.11,3.91,11.4,100.0,F,18,Freshman,0,1,0,84.27,74.05
3858,2020Fall,CS203,Computer Organization,Systems,4,Martin,B-,82.99,2.9,10.5,86.9,Other,21,Sophomore,0,1,0,86.51,
2136,2023Spring,CS233,Elective 13,Theory,4,Rodriguez,B-,82.7,3.56,5.0,79.7,M,18,Freshman,0,1,0,85.91,77.21
5643,2023Fall,CS226,Elective 6,Algorithms,3,Thomas,C,76.38,2.24,27.8,85.6,F,19,Freshman,0,3,0,,79.16
1721,2021Spring,CS235,Elective 15,Systems,4,Johnson,A,94.1,3.07,,79.1,Other,18,Freshman,0,5,0,94.1,
1610,2020Fall,CS208,Web Development,Programming,3,Jackson,D,68.69,2.59,8.2,71.4,F,19,Freshman,0,2,0,63.44,74.66
138,2022Fall,CS220,Cryptography,Theory,3,Lee,C-,72.4,3.56,10.6,,Other,19,Freshman,1,3,0,73.34,76.34
3983,2022Fall,CS228,Elective 8,Systems,4,Moore,B+,89.15,2.2,20.9,99.0,F,18,Freshman,0,0,0,95.19,100.0
3552,2021Fall,CS229,Elective 9,AI,4,Lopez,A,99.03,4.0,16.7,,Other,23,Junior,0,3,0,100.0,100.0
168,2021Fall,CS220,Cryptography,Theory,3,Lee,B,86.63,3.77,17.8,94.9,Other,20,Sophomore,0,6,0,76.01,93.53
2617,2023Spring,CS221,Elective 1,Algorithms,3,Jackson,C+,77.27,2.74,9.3,60.2,Other,18,Freshman,0,2,0,74.29,81.21
4557,2021Spring,CS219,Theory of Computation,Theory,3,Garcia,B-,82.89,2.11,25.8,93.6,M,20,Sophomore,0,3,0,80.69,83.64
3320,2021Spring,CS234,Elective 14,Systems,3,Anderson,B+,88.2,3.56,24.0,72.8,Other,19,Freshman,1,1,1,81.94,82.99
4643,2021Fall,CS213,Data Mining,Data Science,3,Miller,A-,92.92,3.79,12.7,75.1,M,20,Sophomore,0,2,0,88.64,97.27
3129,2022Spring,CS213,Data Mining,Data Science,4,Davis,D,66.83,3.05,5.6,100.0,M,20,Sophomore,0,4,0,64.8,
3722,2020Fall,CS205,Database Systems,Databases,4,Anderson,B-,80.71,2.08,10.1,93.3,M,18,Freshman,0,2,0,78.91,
5356,2021Fall,CS101,Intro to Programming,Programming,3,Jones,C+,77.11,3.33,0.4,,Other,18,Freshman,0,0,1,,83.61
4415,2022Spring,CS235,Elective 15,Systems,3,Thomas,A-,91.0,3.18,15.4,59.3,F,22,Junior,0,3,0,94.36,98.84
5539,2021Fall,CS221,Elective 1,Algorithms,3,Jones,B,85.2,2.65,16.4,97.6,F,21,Sophomore,0,1,0,91.34,70.84
4095,2020Spring,CS216,Human-Computer Interaction,Software Engineering,4,Martin,C,75.1,3.65,20.2,78.7,Other,19,Freshman,0,0,0,80.87,72.95
2921,2020Fall,CS219,Theory of Computation,Theory,3,Miller,A,94.97,3.95,12.4,71.0,F,18,Freshman,1,1,0,96.18,95.88
2852,2022Fall,CS204,Operating Systems,Systems,4,Moore,B,83.91,3.57,5.7,72.6,M,23,Junior,0,3,1,81.17,88.57
4655,2020Fall,CS211,Cybersecurity,Networks,3,Lee,A,100.0,2.57,9.8,100.0,Other,19,Freshman,0,4,0,93.44,91.48
3024,2022Spring,CS234,Elective 14,Systems,3,Wilson,C,76.76,2.67,,77.4,M,23,Junior,0,2,0,,78.93
